Problem,Policy,SolverTotalTime,TabulationTime,SavileRowClauseOut,SolverSolveTime,SavileRowTotalTime,TabulationActivated,SolverSatisfiable,SavileRowTimeOut,SolverNodes,SolverTimeOut,SolverSolutionsFound,SolverSetupTime
knights_10a,2,3590.56,0.711,0.0,3590.52,2.521,1.0,0.0,0.0,88915586.0,1.0,0.0,0.005023
blockedqueens_blockedqueens501642451919,baseline,194.076,,0.0,194.034,1.132,,1.0,0.0,1753571.0,0.0,1.0,8e-06
blockedqueens-strong_blockedqueens481721343626,2,348.747,0.023,0.0,348.681,1.312,0.0,1.0,0.0,2471963.0,0.0,1.0,0.001671
bibd-implied_puget2,baseline,0.050683,,0.0,0.043457,2.419,,1.0,0.0,48.0,0.0,1.0,0.000186
carSequencing_67,2,3591.25,4.569,0.0,3591.0,6.925,1.0,0.0,0.0,80620107.0,1.0,0.0,0.008444
sudoku_sudoku23,2,0.042697,0.002,0.0,0.04177,0.505,0.0,1.0,0.0,2.0,0.0,1.0,0.000161
quasiGroup3Idempotent_quasiGroupX_24,2,,,0.0,,1200.002,1.0,,1.0,,,,
carSequencing_69,2,3590.91,5.599,0.0,3590.69,7.995,1.0,0.0,0.0,42413889.0,1.0,0.0,0.00556
opd_flener_et_al_tab7_13_35_10,2,1.08326,0.632,0.0,1.04004,3.035,1.0,1.0,0.0,85370.0,0.0,8.0,0.006702
opd_puget8,2,3594.83,0.83,0.0,3594.73,4.267,1.0,1.0,0.0,362562042.0,1.0,12.0,0.009113
blockedqueens_blockedqueens281449843413,baseline,0.986563,,0.0,0.977218,0.7,,0.0,0.0,20893.0,0.0,0.0,0.0
blackhole_PN-23,baseline,3590.72,,0.0,3589.7,5.519,,0.0,0.0,302336474.0,1.0,0.0,0.007594
sonet2_sonet4-5,2,387.128,0.032,0.0,387.128,0.806,0.0,1.0,0.0,110423370.0,0.0,2.0,0.0
knapsack_items-54,baseline,71.6155,,0.0,71.615,0.282,,1.0,0.0,19496930.0,0.0,86.0,0.00031
knapsack_items-94,2,393.377,0.003,0.0,393.375,0.513,0.0,1.0,0.0,49877696.0,0.0,115.0,0.0
sudoku_sudoku3,baseline,0.041423,,0.0,0.041262,0.577,,1.0,0.0,3.0,0.0,1.0,0.00011
blockedqueens_blockedqueens501642401471,2,1301.19,0.201,0.0,1301.14,1.256,1.0,0.0,0.0,9008194.0,0.0,0.0,0.002837
golfers3_ThomasKirkman,baseline,8.86737,,0.0,8.83086,4.322,,1.0,0.0,106210.0,0.0,1.0,0.006352
sedfnofix_21_2_C21_6_2_1,baseline,1.75083,,0.0,0.538366,4.478,,0.0,0.0,1057.0,0.0,0.0,0.007099
PlottingModelB_5_5_3_seed15_10_5,baseline,36.3616,,0.0,36.3311,3.723,,1.0,0.0,1419172.0,0.0,1.0,0.00451
bibd_puget23,baseline,0.091455,,0.0,0.041531,3.924,,1.0,0.0,101.0,0.0,1.0,0.003761
opd_flener_et_al_tab2_09_18_08,2,0.48767,1.096,0.0,0.027055,2.596,1.0,1.0,0.0,3261.0,0.0,6.0,0.071069
knapsack_items-50,baseline,65.9205,,0.0,65.9192,0.284,,1.0,0.0,18094484.0,0.0,82.0,0.0003
futoshiki_futoshiki9,baseline,1e-06,,0.0,0.0,0.212,,0.0,0.0,0.0,0.0,0.0,0.0
efpa_22,2,3591.28,3.815,0.0,3591.25,5.177,1.0,0.0,0.0,719154832.0,1.0,0.0,0.004106
blockedqueens_blockedqueens281449852472,2,0.57229,0.182,0.0,0.555034,0.961,1.0,1.0,0.0,7927.0,0.0,1.0,0.001184
carSequencing_4,2,3590.44,1.525,0.0,3590.33,2.873,1.0,0.0,0.0,54865540.0,1.0,0.0,0.005723
coprime_21,baseline,,,0.0,,1200.001,,,1.0,,,,
knapsack_knapsack_4,baseline,1.54524,,0.0,1.54401,0.268,,1.0,0.0,358733.0,0.0,155.0,0.000342
knapsack_items-67,2,1741.26,0.004,0.0,1741.26,0.388,0.0,1.0,0.0,337781364.0,0.0,149.0,0.000141
nlinkedseq_nlinkedseq-60-45,2,3591.19,0.199,0.0,3591.18,0.654,1.0,0.0,0.0,64938218.0,1.0,0.0,0.001206
blockedqueens-strong_blockedqueens281449852472,2,0.543968,0.027,0.0,0.522013,1.027,0.0,1.0,0.0,7927.0,0.0,1.0,0.000964
peaceableArmyOfQueens_paq5,2,0.018844,0.105,0.0,0.018846,1.131,1.0,1.0,0.0,1870.0,0.0,4.0,0.0
ramsey2_03-03-02-SAT,2,0.043592,0.0,0.0,0.043596,0.222,0.0,1.0,0.0,1.0,0.0,1.0,0.0
pegSolitaireTable_pegSolitaire2_33,2,30.8707,0.066,0.0,30.7393,2.451,0.0,1.0,0.0,115109.0,0.0,1.0,0.01576
blockedqueens-strong_blockedqueens561860538387,baseline,1623.58,,0.0,1623.5,1.425,,1.0,0.0,9959351.0,0.0,1.0,0.003245
blockedqueens_blockedqueens281449799171,baseline,1.19097,,0.0,1.17947,0.738,,1.0,0.0,23360.0,0.0,1.0,0.000674
quasiGroup3NonIdempotent_quasiGroupX_17,2,3590.58,29.381,0.0,3588.09,36.923,1.0,0.0,0.0,4609909.0,1.0,0.0,0.054887
coprime_23,2,,,0.0,,1200.001,0.0,,1.0,,,,
nlinkedopt_opt34,baseline,3590.61,,0.0,3590.61,0.4,,1.0,0.0,503346724.0,1.0,26.0,0.000439
carSequencing_34,baseline,15.7666,,0.0,15.6575,2.756,,1.0,0.0,1208589.0,0.0,1.0,0.006035
pegSolitaireState_pegSolitaire42,baseline,0.006,,0.0,0.000198,1.777,,0.0,0.0,0.0,0.0,0.0,0.000664
PlottingModelB_5_5_3_seed15_9_9,baseline,88.6438,,0.0,88.5596,8.475,,1.0,0.0,2192418.0,0.0,1.0,0.0096
blockedqueens_blockedqueens281449801274,baseline,1.58048,,0.0,1.56912,0.782,,1.0,0.0,28373.0,0.0,1.0,0.000681
solitaireBattleship_solitaire_battleship_meuffels_hertog1,2,0.039053,0.0,0.0,0.039056,2.157,0.0,1.0,0.0,1.0,0.0,1.0,0.0
golfers3_ord20-6-9-4,baseline,24.8824,,0.0,24.3703,26.797,,1.0,0.0,87136.0,0.0,1.0,0.088476
graphColouring_zeroin,baseline,0.012797,,0.0,9.1e-05,1.327,,0.0,0.0,0.0,0.0,0.0,0.00012
golfers3_ord01-3-2-2,2,0.040255,0.0,0.0,0.040257,0.508,0.0,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens_blockedqueens501642409292,2,3474.92,0.251,0.0,3474.85,1.55,1.0,1.0,0.0,21617159.0,0.0,1.0,0.003782
killer_16-sol69,2,0.239215,2.729,0.0,0.038365,4.361,1.0,1.0,0.0,3.0,0.0,1.0,0.018857
sokoban_New30,baseline,0.070888,,0.0,0.068874,3.394,,1.0,0.0,45.0,0.0,1.0,0.000937
bpmp_7750,baseline,165.116,,0.0,165.099,1.644,,1.0,0.0,17581749.0,0.0,1.0,0.002767
pegSolitaireState_pegSolitaire1,2,3590.19,1.229,0.0,3590.04,7.385,1.0,0.0,0.0,10539387.0,1.0,0.0,0.01857
quasiGroup6_quasiGroupX_22,2,3590.19,0.689,0.0,3589.3,7.935,1.0,0.0,0.0,5513669.0,1.0,0.0,0.01419
efpa_7,2,0.044536,0.675,0.0,0.041513,1.332,1.0,1.0,0.0,1203.0,0.0,1.0,0.001069
quasiGroup6_quasiGroupX_25,baseline,3592.32,,0.0,3591.24,8.074,,0.0,0.0,6837826.0,1.0,0.0,0.013605
blackhole_PN-28,2,8.43847,0.276,0.0,0.083637,5.262,1.0,1.0,0.0,351.0,0.0,1.0,0.013383
blockedqueens_blockedqueens561860505104,baseline,0.007995,,0.0,4.3e-05,0.889,,0.0,0.0,0.0,0.0,0.0,0.000115
n-queens2_n_queens_8,baseline,0.03079,,0.0,0.030437,0.24,,1.0,0.0,26.0,0.0,1.0,0.0
golfers1_ord02-5-3-2,baseline,0.037142,,0.0,0.036146,0.888,,1.0,0.0,5.0,0.0,1.0,0.000569
pegSolitaireAction_pegSolitaire46,baseline,0.007679,,0.0,0.000213,5.868,,0.0,0.0,0.0,0.0,0.0,0.000567
blockedqueens_blockedqueens501642459271,2,2697.75,0.237,0.0,2697.69,1.346,1.0,0.0,0.0,20728667.0,0.0,0.0,0.003254
carSequencing_2,baseline,3590.76,,0.0,3590.72,1.613,,0.0,0.0,158329104.0,1.0,0.0,0.002194
nlinkedseq_nlinkedseq-60-30,2,0.058299,0.166,0.0,0.053012,0.506,1.0,1.0,0.0,605.0,0.0,1.0,0.0
pegSolitaireTable_pegSolitaire3_24,baseline,241.782,,0.0,241.684,1.781,,1.0,0.0,1658301.0,0.0,1.0,0.012089
AccordionTable_cards_12_01,baseline,405.104,,0.0,405.088,1.27,,0.0,0.0,10462785.0,0.0,0.0,5.8e-05
blockedqueens-strong_blockedqueens281449789281,2,0.430877,0.004,0.0,0.411851,0.847,0.0,1.0,0.0,5447.0,0.0,1.0,0.001378
solitaireBattleship_solitaire_battleship_rubin_001,2,0.049675,0.077,0.0,0.039873,2.003,1.0,1.0,0.0,68.0,0.0,1.0,0.000887
blockedqueens_blockedqueens481721268899,baseline,2375.74,,0.0,2375.7,1.129,,0.0,0.0,24030073.0,0.0,0.0,0.001009
knights_10a,baseline,3591.1,,0.0,3591.03,1.837,,0.0,0.0,330135527.0,1.0,0.0,0.000761
carSequencing_30,baseline,3590.68,,0.0,3590.56,2.793,,0.0,0.0,164427906.0,1.0,0.0,0.004659
blockedqueens_blockedqueens501642420886,baseline,2176.59,,0.0,2176.55,1.15,,0.0,0.0,20767638.0,0.0,0.0,0.001174
coprime_11,2,1.05485,6.134,0.0,0.021482,59.711,1.0,1.0,0.0,247.0,0.0,1.0,0.050706
nlinkedseq_nlinkedseq-60-35,baseline,485.861,,0.0,485.858,0.384,,1.0,0.0,50144421.0,0.0,1.0,0.000458
blockedqueens_blockedqueens281449842399,2,0.514637,0.144,0.0,0.500253,0.862,1.0,1.0,0.0,6647.0,0.0,1.0,0.001012
blockedqueens-strong_blockedqueens481721277165,baseline,831.452,,0.0,831.385,1.442,,1.0,0.0,6437353.0,0.0,1.0,0.002843
killer_16-sol22,2,699.559,4.145,0.0,699.166,5.561,1.0,1.0,0.0,6363036.0,0.0,1.0,0.021648
sokoban_New34,2,4.23378,3.585,0.0,0.040063,5.891,1.0,1.0,0.0,28.0,0.0,1.0,0.337927
blockedqueens_blockedqueens501642430207,2,3377.54,0.225,0.0,3377.48,1.395,1.0,0.0,0.0,21108805.0,0.0,0.0,0.002895
sokoban_New31,baseline,0.07237,,0.0,0.069564,0.943,,1.0,0.0,220.0,0.0,1.0,0.0
blockedqueens_blockedqueens481721328612,baseline,3590.41,,0.0,3590.37,1.093,,0.0,0.0,31306202.0,1.0,0.0,0.0
sokoban_New42,2,0.119936,0.19,0.0,0.040065,0.752,1.0,1.0,0.0,5.0,0.0,1.0,0.006191
blockedqueens-strong_blockedqueens481721310106,baseline,412.024,,0.0,411.964,1.322,,1.0,0.0,2944891.0,0.0,1.0,0.002516
pegSolitaireState_pegSolitaire8,2,0.450313,1.182,0.0,0.27186,7.386,1.0,1.0,0.0,848.0,0.0,1.0,0.017117
Bombastic_Bombastic59,baseline,0.039222,,0.0,0.038638,1.241,,1.0,0.0,1.0,0.0,1.0,3.1e-05
pegSolitaireTable_pegSolitaire4_32,baseline,27.4583,,0.0,27.3434,1.804,,1.0,0.0,116993.0,0.0,1.0,0.013023
efpa_13,2,1.08761,1.041,0.0,1.07795,2.719,1.0,1.0,0.0,173869.0,0.0,1.0,0.002834
JPEncoding_data900,baseline,3590.58,,0.0,3587.14,22.39,,1.0,0.0,4398739.0,1.0,240.0,0.038685
pegSolitaireState_pegSolitaire4_44,2,3590.12,1.053,0.0,3589.95,7.383,1.0,0.0,0.0,14241449.0,1.0,0.0,0.019118
nlinkedseq_nlinkedseq-70-50,2,3590.73,0.183,0.0,3590.72,0.662,1.0,0.0,0.0,61391657.0,1.0,0.0,0.001859
carSequencing_71,2,3594.21,3.88,0.0,3593.95,6.477,1.0,0.0,0.0,45243497.0,1.0,0.0,0.011189
killer_16-sol18,baseline,132.732,,0.0,132.679,1.295,,1.0,0.0,1327405.0,0.0,1.0,2.9e-05
blockedqueens-strong_blockedqueens281449796013,2,0.40359,0.013,0.0,0.382273,0.909,0.0,0.0,0.0,5515.0,0.0,0.0,0.000709
handball7_02,2,3590.54,0.961,0.0,3588.73,10.04,1.0,1.0,0.0,116772248.0,1.0,23.0,0.013111
blockedqueens-strong_blockedqueens281449793685,baseline,0.183869,,0.0,0.165159,0.821,,0.0,0.0,2291.0,0.0,0.0,0.00068
blockedqueens-strong_blockedqueens561860463259,baseline,1101.35,,0.0,1101.26,1.499,,1.0,0.0,6374084.0,0.0,1.0,0.003506
ramsey1_02-04-01-SAT,baseline,0.039238,,0.0,0.039255,0.215,,1.0,0.0,1.0,0.0,1.0,0.0
bibd-implied_puget12,baseline,8.38669,,0.0,8.36052,3.398,,1.0,0.0,2867376.0,0.0,1.0,0.004736
blockedqueens_blockedqueens281449796013,2,0.411471,0.151,0.0,0.383698,0.933,1.0,0.0,0.0,5515.0,0.0,0.0,0.000285
semigroup_semigroup23,2,5.23638,7.821,0.0,1.18805,49.439,1.0,1.0,0.0,530.0,0.0,1.0,0.206004
knights2_15a,2,3.56011,2.796,0.0,2.213,13.445,1.0,1.0,0.0,5728.0,0.0,1.0,0.058941
quasiGroup5NonIdempotent_quasiGroupX_23,baseline,3590.42,,0.0,3588.96,6.75,,0.0,0.0,22977757.0,1.0,0.0,0.009502
killer_16-sol20,2,0.042,0.05,0.0,0.039221,1.323,1.0,1.0,0.0,2.0,0.0,1.0,0.0
golfers3_ord15-8-10-3,baseline,178.693,,0.0,178.181,22.608,,1.0,0.0,1030104.0,0.0,1.0,0.081083
knights_20b,2,3590.12,14.474,0.0,3578.96,34.132,1.0,0.0,0.0,18506063.0,1.0,0.0,0.077519
blockedqueens-strong_blockedqueens561860532671,2,0.031445,0.0,0.0,5e-05,1.126,0.0,0.0,0.0,0.0,0.0,0.0,0.000161
sokoban_New14,2,0.099841,0.162,0.0,0.037252,0.765,1.0,1.0,0.0,6.0,0.0,1.0,0.004988
knights_30a,2,,26.3,0.0,,194.573,,,0.0,,1.0,,
blockedqueens_blockedqueens481721327521,2,61.4778,0.172,0.0,61.436,0.934,1.0,1.0,0.0,633563.0,0.0,1.0,0.002233
blockedqueens-strong_blockedqueens281449843413,2,0.598106,0.016,0.0,0.578575,0.824,0.0,0.0,0.0,9916.0,0.0,0.0,0.000441
blockedqueens-strong_blockedqueens501642417160,baseline,314.508,,0.0,314.435,1.419,,1.0,0.0,2188309.0,0.0,1.0,0.004136
knapsack_items-64,2,3590.93,0.003,0.0,3590.93,0.351,0.0,1.0,0.0,758703614.0,1.0,77.0,0.000391
blockedqueens-strong_blockedqueens501642446851,2,130.757,0.029,0.0,130.687,1.417,0.0,0.0,0.0,856143.0,0.0,0.0,0.002528
blockedqueens-strong_blockedqueens481721306426,baseline,93.3827,,0.0,93.3185,1.338,,1.0,0.0,649809.0,0.0,1.0,0.003613
sudoku_sudoku32,baseline,0.03789,,0.0,0.037135,0.517,,1.0,0.0,1.0,0.0,1.0,0.000122
ramsey1_02-09-01-SAT,2,0.042704,0.0,0.0,0.042715,0.206,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stilllife_mdsl_8,baseline,18.9709,,0.0,18.9673,1.185,,1.0,0.0,2433044.0,0.0,27.0,0.0
blockedqueens-strong_blockedqueens281449790708,2,0.166789,0.011,0.0,0.146612,0.814,0.0,0.0,0.0,1676.0,0.0,0.0,0.000361
sedfnofix_26_1_D26_2_5_1,baseline,0.269616,,0.0,0.03631,2.397,,1.0,0.0,6.0,0.0,1.0,0.006555
killer_16-sol40,2,0.41266,4.236,0.0,0.038852,5.834,1.0,1.0,0.0,4.0,0.0,1.0,0.023098
pegSolitaireState_pegSolitaire37,2,0.005526,0.0,0.0,0.000224,1.857,,0.0,0.0,0.0,0.0,0.0,0.000428
ramsey1_04-04-01-SAT,2,0.043117,0.0,0.0,0.042744,0.181,0.0,1.0,0.0,1.0,0.0,1.0,4.2e-05
sokoban_New89,baseline,0.054118,,0.0,0.053235,3.824,,1.0,0.0,25.0,0.0,1.0,0.0
knights2_11a,2,0.308123,1.158,0.0,0.064379,4.78,1.0,1.0,0.0,226.0,0.0,1.0,0.013771
carSequencing_11,2,3590.85,4.003,0.0,3590.65,6.309,1.0,0.0,0.0,84854512.0,1.0,0.0,0.00975
magicSequence_magicSequence435,2,,,0.0,,1200.001,0.0,,1.0,,,,
killer_16-sol24,2,3591.05,4.017,0.0,3590.72,5.513,1.0,0.0,0.0,35514697.0,1.0,0.0,0.02298
PlottingModelA_5_5_3_seed15_16_5,2,20.304,23.368,0.0,0.073122,40.723,1.0,1.0,0.0,14.0,0.0,1.0,2.07212
carSequencing_41,baseline,3590.39,,0.0,3590.29,2.433,,0.0,0.0,150742468.0,1.0,0.0,0.004704
Bombastic_Bombastic34,2,0.039354,0.0,0.0,0.039358,1.72,0.0,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens_blockedqueens501642410318,2,1367.21,0.216,0.0,1367.15,1.297,1.0,1.0,0.0,10207162.0,0.0,1.0,0.003753
quasiGroup5NonIdempotent_quasiGroupX_25,2,3589.76,129.783,0.0,3586.92,139.462,,0.0,0.0,17701920.0,1.0,0.0,0.051602
quasiGroup4NonIdempotent_quasiGroupX_16,baseline,3594.3,,0.0,3593.79,5.863,,0.0,0.0,13028695.0,1.0,0.0,0.015552
knights2_25b,baseline,3590.57,,0.0,3506.79,112.207,,0.0,0.0,104043.0,1.0,0.0,0.695216
sonet2_sonet8-4,2,3590.72,0.041,0.0,3590.72,0.876,0.0,0.0,0.0,298372991.0,1.0,0.0,0.000834
blockedqueens-strong_blockedqueens281449791733,2,0.780855,0.004,0.0,0.761678,0.876,0.0,1.0,0.0,9638.0,0.0,1.0,0.000671
sonet_sonet3-4,2,3590.98,0.023,0.0,3590.98,0.673,0.0,1.0,0.0,932738590.0,1.0,2.0,0.000316
semigroup_semigroup14,2,0.339177,1.916,0.0,0.097508,10.51,1.0,1.0,0.0,197.0,0.0,1.0,0.024682
bibd_puget1,baseline,0.048613,,0.0,0.045085,1.336,,1.0,0.0,2524.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens501642460296,2,549.671,0.016,0.0,549.607,1.364,0.0,0.0,0.0,3848119.0,0.0,0.0,0.001651
sokoban_New39,baseline,0.072152,,0.0,0.071287,2.168,,1.0,0.0,39.0,0.0,1.0,5.7e-05
blockedqueens_blockedqueens501642409413,baseline,578.969,,0.0,578.921,1.251,,1.0,0.0,4934839.0,0.0,1.0,0.001144
n-queens_n_queens_8,baseline,0.040943,,0.0,0.040434,0.234,,1.0,0.0,26.0,0.0,1.0,0.0
blockedqueens_blockedqueens281449844282,baseline,1.21582,,0.0,1.20489,0.62,,0.0,0.0,24806.0,0.0,0.0,0.000585
killer_16-sol15,2,0.043822,0.0,0.0,0.04116,1.387,0.0,1.0,0.0,1.0,0.0,1.0,8.3e-05
bibd-implied_puget16,baseline,11.0923,,0.0,11.0267,5.968,,1.0,0.0,3618716.0,0.0,1.0,0.008788
pegSolitaireState_pegSolitaire25,baseline,1777.09,,0.0,1776.9,6.876,,1.0,0.0,3290693.0,0.0,1.0,0.021083
graphColouring_fpsol2_i_2,2,9.966,0.059,0.0,0.159938,13.339,0.0,1.0,0.0,452.0,0.0,1.0,0.015612
opd_puget13,2,0.199769,1.28,0.0,0.142156,4.374,1.0,1.0,0.0,7223.0,0.0,6.0,0.008098
knights2_08a,baseline,0.153551,,0.0,0.046832,2.552,,1.0,0.0,55.0,0.0,1.0,0.006539
pegSolitaireTable_pegSolitaire4_13,2,626.387,0.034,0.0,626.277,1.892,0.0,1.0,0.0,3110771.0,0.0,1.0,0.011031
blackhole_PN-86,2,34.8872,0.236,0.0,28.0159,5.082,1.0,1.0,0.0,214639.0,0.0,1.0,0.00858
bpmp_3237,baseline,139.438,,0.0,139.42,1.699,,1.0,0.0,15853316.0,0.0,1.0,0.002372
golfers3_ord04-9-5-2,baseline,0.06868,,0.0,0.041866,3.231,,1.0,0.0,40.0,0.0,1.0,0.005049
blockedqueens_blockedqueens481721262093,2,1027.69,0.176,0.0,1027.65,1.329,1.0,0.0,0.0,6734095.0,0.0,0.0,0.002203
ramsey1_03-08-02-SAT,baseline,0.041065,,0.0,0.040073,0.517,,1.0,0.0,2.0,0.0,1.0,9.7e-05
pegSolitaireTable_pegSolitaire3_49,2,0.205005,0.05,0.0,0.085422,1.99,0.0,1.0,0.0,207.0,0.0,1.0,0.019923
blackhole_PN-98,2,0.001129,0.0,0.0,6.1e-05,2.208,0.0,0.0,0.0,0.0,0.0,0.0,0.000128
carSequencing_52,2,3590.77,5.175,0.0,3590.55,7.352,1.0,0.0,0.0,179291774.0,1.0,0.0,0.006293
PlottingModelB_5_5_3_seed15_19_5,2,,,0.0,,1200.003,1.0,,1.0,,,,
coprime_13,2,5.14743,23.273,0.0,0.133997,267.063,1.0,1.0,0.0,751.0,0.0,1.0,0.261759
graphColouring_anna,2,0.120161,0.017,0.0,0.053017,1.107,0.0,1.0,0.0,2742.0,0.0,2.0,0.002061
golfers1_ord06-13-7-2,2,4.82651,9.689,0.0,0.120321,19.706,1.0,1.0,0.0,1250.0,0.0,1.0,0.396795
opd_flener_et_al_tab4_19_19_09,baseline,0.044909,,0.0,0.024479,2.762,,1.0,0.0,7223.0,0.0,6.0,0.004647
blockedqueens_blockedqueens561860450262,baseline,1435.99,,0.0,1435.94,1.488,,1.0,0.0,11178929.0,0.0,1.0,0.0
PlottingModelA_5_5_3_seed15_19_5,2,20.285,24.636,0.0,0.056376,40.106,1.0,1.0,0.0,14.0,0.0,1.0,2.008
blockedqueens-strong_blockedqueens481721284464,baseline,202.196,,0.0,202.137,1.215,,1.0,0.0,1612757.0,0.0,1.0,0.003605
blockedqueens_blockedqueens561860512568,baseline,3164.46,,0.0,3164.42,0.989,,0.0,0.0,26910368.0,0.0,0.0,0.001187
pegSolitaireState_pegSolitaire46,2,0.006052,0.0,0.0,0.0,1.769,,0.0,0.0,0.0,0.0,0.0,0.0
Bombastic_Bombastic66,2,0.040433,0.0,0.0,0.039778,1.203,0.0,1.0,0.0,1.0,0.0,1.0,7.7e-05
PlottingModelB_5_5_3_seed15_21_2,baseline,0.054385,,0.0,0.038394,2.468,,1.0,0.0,42.0,0.0,1.0,0.002248
blockedqueens_blockedqueens481721310593,2,2469.36,0.233,0.0,2469.3,1.468,1.0,1.0,0.0,19524134.0,0.0,1.0,0.003951
blockedqueens-strong_blockedqueens281449798387,2,0.707701,0.023,0.0,0.687986,0.826,0.0,1.0,0.0,11015.0,0.0,1.0,0.000331
blockedqueens-strong_blockedqueens281449842687,2,0.314464,0.003,0.0,0.292514,0.929,0.0,1.0,0.0,3798.0,0.0,1.0,0.001687
PlottingModelA_5_5_3_seed15_13_6,baseline,0.399016,,0.0,0.239732,17.105,,1.0,0.0,383.0,0.0,1.0,0.023756
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens231,baseline,53.2784,,0.0,53.2746,2.342,,1.0,0.0,12030844.0,0.0,14.0,0.001691
killer_16-sol4,2,34.2482,4.129,0.0,33.8368,5.695,1.0,1.0,0.0,222139.0,0.0,1.0,0.023936
blockedqueens_blockedqueens481721279991,2,622.089,0.218,0.0,622.04,1.324,1.0,1.0,0.0,4408357.0,0.0,1.0,0.002611
sudoku_sudoku41,baseline,0.036613,,0.0,0.035918,0.772,,1.0,0.0,1.0,0.0,1.0,8e-05
pegSolitaireTable_pegSolitaire36,2,0.031954,0.0,0.0,0.000169,1.175,,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens561860458614,baseline,3588.87,,0.0,3588.8,1.32,,0.0,0.0,25883055.0,1.0,0.0,0.000349
knapsack_items-77,2,2202.54,0.027,0.0,2202.54,0.36,0.0,1.0,0.0,373091524.0,0.0,134.0,0.000448
blockedqueens_blockedqueens481721345259,baseline,2555.8,,0.0,2555.76,1.004,,1.0,0.0,26710940.0,0.0,1.0,0.000956
knights2_10a,baseline,0.58841,,0.0,0.218342,4.77,,1.0,0.0,495.0,0.0,1.0,0.014836
efpa_23,baseline,3591.35,,0.0,3591.34,1.635,,0.0,0.0,625528654.0,1.0,0.0,0.002586
molnars_molnars-3-5,baseline,49.347,,0.0,49.345,0.592,,0.0,0.0,5324036.0,0.0,0.0,0.0004
futoshiki_futoshiki10,baseline,0.045424,,0.0,0.044033,0.265,,1.0,0.0,7.0,0.0,1.0,0.000108
pegSolitaireState_pegSolitaire34,2,0.007897,0.019,0.0,0.000167,2.498,,0.0,0.0,0.0,0.0,0.0,0.0
opd_puget6,baseline,0.030665,,0.0,0.01996,2.169,,1.0,0.0,7798.0,0.0,7.0,0.001655
opd_puget19,baseline,182.439,,0.0,182.38,4.489,,1.0,0.0,57157242.0,0.0,13.0,0.00625
blockedqueens-strong_blockedqueens501642409292,2,2996.89,0.023,0.0,2996.82,1.492,0.0,1.0,0.0,21617159.0,0.0,1.0,0.000934
sokoban_New57,baseline,0.072494,,0.0,0.07175,3.333,,1.0,0.0,1.0,0.0,1.0,0.0
n-queens_n_queens_24,baseline,0.712255,,0.0,0.706259,0.421,,1.0,0.0,26833.0,0.0,1.0,0.000545
sudoku_sudoku17,baseline,0.040372,,0.0,0.03952,0.513,,1.0,0.0,2.0,0.0,1.0,0.000129
molnars_molnars-2-4,2,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudoku_sudoku24,baseline,0.039083,,0.0,0.038437,0.497,,1.0,0.0,1.0,0.0,1.0,6.8e-05
pegSolitaireAction_pegSolitaire42,baseline,0.007266,,0.0,0.000343,5.247,,0.0,0.0,0.0,0.0,0.0,0.000511
blockedqueens-strong_blockedqueens561860446678,baseline,250.733,,0.0,250.624,1.564,,0.0,0.0,1311612.0,0.0,0.0,0.003518
ramsey2_02-05-01-SAT,2,0.039458,0.0,0.0,0.039461,0.182,0.0,1.0,0.0,1.0,0.0,1.0,0.0
AccordionTable_cards_15_02,2,27.7047,0.215,0.0,27.6457,1.675,1.0,1.0,0.0,271377.0,0.0,1.0,0.002475
molnars_molnars-3-4,baseline,4.2572,,0.0,4.25547,0.534,,0.0,0.0,524509.0,0.0,0.0,0.001502
blockedqueens_blockedqueens561860458238,2,1673.12,0.218,0.0,1673.04,1.589,1.0,1.0,0.0,8374136.0,0.0,1.0,0.002486
knights_30b,2,3589.94,24.621,0.0,3448.5,195.943,,0.0,0.0,8780846.0,1.0,0.0,0.499199
blackhole_PN-90,baseline,3.54713,,0.0,2.97045,4.17,,1.0,0.0,189957.0,0.0,1.0,0.009969
carSequencing_72,2,3590.57,4.455,0.0,3590.34,6.878,1.0,0.0,0.0,74403007.0,1.0,0.0,0.01068
blockedqueens_blockedqueens501642412768,2,1437.14,0.207,0.0,1437.08,1.35,1.0,1.0,0.0,8842078.0,0.0,1.0,0.002629
blockedqueens_blockedqueens281449798304,baseline,4.14258,,0.0,4.13258,0.626,,0.0,0.0,91784.0,0.0,0.0,0.0
pegSolitaireAction_pegSolitaire2,baseline,4.1844,,0.0,3.69829,17.504,,1.0,0.0,10268.0,0.0,1.0,0.074266
blockedqueens-strong_blockedqueens481721286911,2,3591.08,0.005,0.0,3591.03,1.251,0.0,0.0,0.0,29975091.0,1.0,0.0,0.002084
blackhole_PN-38,2,3590.67,0.273,0.0,3582.63,5.451,1.0,0.0,0.0,86987629.0,1.0,0.0,0.013156
ramsey1_02-04-01-SAT,2,0.039858,0.0,0.0,0.03986,0.202,0.0,1.0,0.0,1.0,0.0,1.0,0.0
