Problem,Policy,SolverMemOut,SolverTotalTime,SATClauses,TabulationTime,SavileRowClauseOut,SavileRowTotalTime,TabulationActivated,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
knights2_09b,2,0.0,0.24,644447.0,0.664,0.0,6.605,1.0,0.0,0.0,0.0,0.0,26494.0
blockedqueens_blockedqueens281449844282,baseline,0.0,0.03,9671.0,,0.0,1.115,,0.0,0.0,0.0,1075.0,2771.0
quasiGroup4NonIdempotent_quasiGroupX_20,2,,,,,0.0,1200.002,1.0,,1.0,,,
blockedqueens-strong_blockedqueens501642454142,2,0.0,0.0,151.0,0.0,0.0,1.209,0.0,0.0,0.0,0.0,0.0,0.0
futoshiki_futoshiki42,2,0.0,0.0,449.0,0.002,0.0,0.512,0.0,1.0,0.0,0.0,7.0,80.0
molnars_molnars-4-3,baseline,,,,,0.0,1200.001,,,1.0,,,
nurse_nurse_2,2,0.0,0.0,43.0,0.0,0.0,0.567,0.0,0.0,0.0,0.0,0.0,0.0
sonet2_sonet4,baseline,0.0,0.67,6571.0,,0.0,1.037,,1.0,0.0,0.0,56090.0,1113.0
killer_16-sol8,2,0.0,0.11,373494.0,3.034,0.0,6.005,1.0,1.0,0.0,0.0,50.0,6988.0
sportsScheduling_12-10-2,2,0.0,10.6,249754.0,0.191,0.0,3.828,1.0,1.0,0.0,0.0,1859155.0,15765.0
blockedqueens-strong_blockedqueens281449791778,2,0.0,0.02,3505.0,0.022,0.0,1.13,0.0,1.0,0.0,0.0,1432.0,1041.0
RamseyNumbers_04-05-02-SAT,baseline,0.0,0.0,0.0,,0.0,0.206,,1.0,0.0,0.0,0.0,0.0
killer_16-sol16,2,0.0,1.02,505325.0,3.085,0.0,5.751,1.0,1.0,0.0,0.0,54792.0,11061.0
handball7_09,2,0.0,5.640000000000001,356321.0,1.014,0.0,12.351,1.0,1.0,0.0,0.0,165016.0,26257.0
blockedqueens-strong_blockedqueens481721326970,baseline,0.0,1.56,6386.0,,0.0,1.597,,1.0,0.0,0.0,96611.0,1859.0
sonet_sonet7-4,2,0.0,0.69,9897.0,0.039,0.0,1.115,0.0,0.0,0.0,0.0,47521.0,1323.0
knights2_10b,2,0.0,0.96,1180246.0,0.677,0.0,7.458,1.0,1.0,0.0,0.0,49988.0,39844.0
PlottingModelA_5_5_3_seed15_19_5,2,0.0,7.68,19013363.0,23.357,0.0,47.847,1.0,1.0,0.0,0.0,1794.0,1818914.0
knapsack_items-50,baseline,0.0,154.61999999999998,371733.0,,0.0,2.0,,1.0,0.0,0.0,1239325.0,4133.0
sonet_sonet6,2,0.0,13.93,8442.0,0.03,0.0,1.028,0.0,0.0,0.0,0.0,941436.0,1188.0
sokoban_New67,baseline,0.0,0.0,0.0,,0.0,0.413,,1.0,0.0,0.0,0.0,0.0
PlottingModelB_5_5_3_seed15_13_7,2,,,,,0.0,1200.003,1.0,,1.0,,,
blockedqueens-strong_blockedqueens481721318124,2,0.0,1.17,6535.0,0.019,0.0,1.802,0.0,1.0,0.0,0.0,58827.0,1969.0
graphColouring_fpsol2_i_2,baseline,0.0,28.520000000000003,2992380.0,,0.0,38.382,,1.0,0.0,0.0,7675998.0,547893.0
sportsScheduling_12-10-7,2,0.0,19.18,264276.0,0.233,0.0,3.928,1.0,1.0,0.0,0.0,2405511.0,16417.0
AccordionTable_cards_12_01,2,0.0,0.58,40328.0,0.307,0.0,1.766,1.0,0.0,0.0,0.0,45473.0,5325.0
quasiGroup4NonIdempotent_quasiGroupX_12,baseline,0.0,205.92,139888.0,,0.0,5.76,,1.0,0.0,0.0,2411152.0,38766.0
blackhole_PN-58,baseline,0.0,10.15,291529.0,,0.0,6.24,,1.0,0.0,0.0,350138.0,22499.0
handball7_02,baseline,,,,,0.0,1200.001,,,1.0,,,
blockedqueens-strong_blockedqueens501642425680,baseline,0.0,0.57,6753.0,,0.0,1.273,,0.0,0.0,0.0,33315.0,2068.0
futoshiki_futoshiki22,2,0.0,0.0,23.0,0.0,0.0,0.279,0.0,0.0,0.0,0.0,0.0,12.0
sudoku_sudoku39,baseline,0.0,0.0,0.0,,0.0,0.456,,1.0,0.0,0.0,0.0,0.0
golfers3_ord21-5-10-4,baseline,0.0,0.24,190454.0,,0.0,30.048,,1.0,0.0,0.0,14138.0,45112.0
killer_16-sol100,2,0.0,0.98,627225.0,5.426,0.0,8.999,1.0,1.0,0.0,0.0,36061.0,12254.0
magicSequence_magicSequence150,2,0.0,0.03,64546.0,0.707,0.0,13.563,1.0,1.0,0.0,0.0,2.0,3127.0
ramsey2_02-06-01-SAT,2,0.0,0.0,0.0,0.0,0.0,0.177,0.0,1.0,0.0,0.0,0.0,0.0
bibd_puget12,baseline,0.0,0.15,98084.0,,0.0,6.293,,1.0,0.0,0.0,12762.0,15271.0
PlottingModelB_5_5_3_seed15_20_3,baseline,0.0,0.02,25889.0,,0.0,4.184,,1.0,0.0,0.0,258.0,3340.0
Bombastic_Bombastic64,2,0.0,0.0,0.0,0.0,0.0,1.142,0.0,1.0,0.0,0.0,0.0,0.0
nlinkedopt_opt42,baseline,0.0,1654.8500000000001,164823.0,,0.0,1.521,,1.0,0.0,0.0,47067904.0,8485.0
blockedqueens-strong_blockedqueens481721268899,baseline,0.0,0.75,5913.0,,0.0,1.782,,0.0,0.0,0.0,37567.0,1709.0
blockedqueens_blockedqueens281449841799,baseline,0.0,0.11,9365.0,,0.0,0.992,,1.0,0.0,0.0,4903.0,2672.0
futoshiki_futoshiki19,baseline,0.0,0.0,26.0,,0.0,0.206,,0.0,0.0,0.0,0.0,0.0
ramsey1_02-05-01-SAT,baseline,0.0,0.0,0.0,,0.0,0.158,,1.0,0.0,0.0,0.0,0.0
sokoban_New18,2,0.0,0.0,115.0,0.006,0.0,0.533,0.0,1.0,0.0,0.0,2.0,35.0
PlottingModelA_5_5_3_seed15_20_3,baseline,0.0,0.02,24676.0,,0.0,8.684,,1.0,0.0,0.0,215.0,3780.0
blockedqueens-strong_blockedqueens501642399343,baseline,0.0,2.27,6498.0,,0.0,1.527,,0.0,0.0,0.0,113321.0,1958.0
blockedqueens-strong_blockedqueens281449799895,baseline,0.0,0.01,3116.0,,0.0,1.064,,0.0,0.0,0.0,672.0,846.0
blockedqueens-strong_blockedqueens561860478851,2,0.0,0.0,169.0,0.0,0.0,1.193,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449794019,baseline,0.0,0.04,9653.0,,0.0,1.341,,1.0,0.0,0.0,1911.0,2737.0
coprime_25,baseline,,,,,0.0,1200.001,,,1.0,,,
bpmp_3345,2,0.0,106.64,368793.0,1.949,0.0,4.812,1.0,1.0,0.0,0.0,1244677.0,56560.0
killer_16-sol49,2,0.0,0.17,419696.0,3.272,0.0,6.878,1.0,1.0,0.0,0.0,3075.0,9354.0
blockedqueens_blockedqueens501642437221,2,0.0,1.24,27900.0,0.221,0.0,1.934,1.0,0.0,0.0,0.0,44426.0,8045.0
blockedqueens-strong_blockedqueens481721241353,baseline,0.0,0.0,145.0,,0.0,1.007,,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449852714,baseline,0.0,0.07,9194.0,,0.0,1.134,,1.0,0.0,0.0,2938.0,2658.0
blockedqueens_blockedqueens281449791778,baseline,0.0,0.02,9314.0,,0.0,1.026,,1.0,0.0,0.0,1343.0,2674.0
blockedqueens-strong_blockedqueens281449840373,2,0.0,0.08,3515.0,0.004,0.0,1.08,0.0,0.0,0.0,0.0,5102.0,979.0
blockedqueens_blockedqueens281449840726,2,0.0,0.07,9237.0,0.138,0.0,1.124,1.0,0.0,0.0,0.0,2889.0,2670.0
carSequencing_1,2,0.0,1.52,992878.0,1.769,0.0,7.595,1.0,1.0,0.0,0.0,38747.0,11839.0
blockedqueens_blockedqueens481721343626,2,0.0,7.05,25794.0,0.25,0.0,1.949,1.0,1.0,0.0,0.0,333227.0,7259.0
Bombastic_Bombastic14,baseline,0.0,0.0,1913.0,,0.0,1.435,,1.0,0.0,0.0,48.0,302.0
futoshiki_futoshiki35,2,0.0,0.0,23.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0
handball7_07,2,0.0,4.9799999999999995,358105.0,0.968,0.0,11.443,1.0,1.0,0.0,0.0,185894.0,26530.0
farm-puzzle1_farm,2,0.0,0.0,47.0,0.0,0.0,0.311,0.0,1.0,0.0,0.0,4.0,16.0
sokoban_New39,baseline,0.0,0.0,1980.0,,0.0,0.476,,1.0,0.0,0.0,17.0,373.0
semigroup_semigroup20,baseline,0.0,8.72,19997580.0,,0.0,45.721,,1.0,0.0,0.0,319982.0,563580.0
opd_flener_et_al_tab6_10_38_28,baseline,0.0,132.13,52412.0,,0.0,3.519,,1.0,0.0,0.0,5848706.0,10957.0
sokoban_New22,baseline,0.0,0.01,8473.0,,0.0,0.683,,1.0,0.0,0.0,55.0,1153.0
blackhole_PN-92,2,0.0,0.13,40431.0,0.206,0.0,5.464,1.0,1.0,0.0,0.0,11238.0,10749.0
AccordionTable_cards_11_01,2,0.0,0.09,32694.0,0.231,0.0,1.601,1.0,0.0,0.0,0.0,7314.0,4457.0
AccordionTable_cards_13_01,2,0.0,3.09,48037.0,0.237,0.0,1.63,1.0,0.0,0.0,0.0,167390.0,6166.0
carSequencing_79,baseline,0.0,1.9,280026.0,,0.0,8.933,,1.0,0.0,0.0,69176.0,31423.0
futoshiki_futoshiki4,baseline,0.0,0.0,26.0,,0.0,0.193,,0.0,0.0,0.0,0.0,0.0
solitaireBattleship_solitaire_battleship1,baseline,0.0,0.0,0.0,,0.0,1.379,,1.0,0.0,0.0,0.0,0.0
futoshiki_futoshiki41,2,0.0,0.0,26.0,0.0,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449803572,baseline,0.0,0.01,7682.0,,0.0,1.032,,0.0,0.0,0.0,348.0,2227.0
blackhole_PN-19,2,0.0,0.15,40355.0,0.278,0.0,6.661,1.0,1.0,0.0,0.0,9888.0,10730.0
magicSequence_magicSequence410,baseline,0.0,0.18,482120.0,,0.0,815.15,,1.0,0.0,0.0,2.0,10856.0
ramsey2_04-05-02-SAT,2,0.0,0.0,0.0,0.0,0.0,0.305,0.0,1.0,0.0,0.0,0.0,0.0
pegSolitaireTable_pegSolitaire2_33,baseline,0.0,16.71,443538.0,,0.0,3.703,,1.0,0.0,0.0,2330562.0,13135.0
blockedqueens-strong_blockedqueens281449839192,2,0.0,0.05,3491.0,0.022,0.0,1.14,0.0,1.0,0.0,0.0,2845.0,1002.0
opd_flener_et_al_tab5_16_08_03,2,0.0,0.08,38637.0,0.21,0.0,2.484,1.0,1.0,0.0,0.0,1250.0,8126.0
blockedqueens-strong_blockedqueens501642447595,2,0.0,0.38,6754.0,0.023,0.0,1.688,0.0,1.0,0.0,0.0,17292.0,2000.0
sokoban_New11,baseline,0.0,0.0,73.0,,0.0,0.414,,1.0,0.0,0.0,2.0,30.0
golfers1_ord02-5-3-2,baseline,0.0,0.0,245.0,,0.0,1.07,,1.0,0.0,0.0,12.0,75.0
blockedqueens-strong_blockedqueens561860441454,baseline,0.0,1.73,6853.0,,0.0,1.77,,1.0,0.0,0.0,97803.0,2003.0
semigroup_semigroup17,baseline,0.0,4.8,8950602.0,,0.0,33.022,,1.0,0.0,0.0,167028.0,302277.0
golfers1_ord06-13-7-2,baseline,0.0,0.12,44287.0,,0.0,11.076,,1.0,0.0,0.0,13501.0,11480.0
sonet2_sonet8-4,2,0.0,2357.08,12742.0,0.036,0.0,1.458,0.0,1.0,0.0,0.0,46133391.0,1821.0
graphColouring_homer,baseline,0.0,0.0,563.0,,0.0,0.963,,0.0,0.0,0.0,0.0,0.0
golfers2_ord04-9-5-2,2,0.0,0.01,5895.0,0.057,0.0,2.773,0.0,1.0,0.0,0.0,1106.0,1728.0
sokoban_New20,2,0.0,0.03,74659.0,0.352,0.0,1.466,1.0,1.0,0.0,0.0,182.0,539.0
graphColouring_graphColouring1,2,0.0,0.0,42.0,0.0,0.0,0.198,0.0,1.0,0.0,0.0,3.0,15.0
blockedqueens-strong_blockedqueens501642412768,baseline,0.0,1.44,6739.0,,0.0,1.694,,1.0,0.0,0.0,68644.0,1944.0
pegSolitaireState_pegSolitaire15,baseline,0.0,9.0,53637.0,,0.0,7.942,,1.0,0.0,0.0,475810.0,9775.0
knights2_11b,2,0.0,0.55,2027735.0,1.274,0.0,9.894,1.0,0.0,0.0,0.0,0.0,56364.0
sokoban_New75,2,0.0,0.31,350200.0,0.92,0.0,2.568,1.0,1.0,0.0,0.0,43024.0,2153.0
futoshiki_futoshiki12,2,0.0,0.0,440.0,0.001,0.0,0.466,0.0,1.0,0.0,0.0,5.0,82.0
blockedqueens-strong_blockedqueens281449787988,2,0.0,0.01,3365.0,0.003,0.0,1.156,0.0,0.0,0.0,0.0,388.0,975.0
PlottingModelA_5_5_3_seed15_19_5,baseline,0.0,0.04,52453.0,,0.0,15.789,,1.0,0.0,0.0,552.0,7520.0
futoshiki_futoshiki6,baseline,0.0,0.0,23.0,,0.0,0.251,,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens281449801776,2,0.0,0.11,3494.0,0.003,0.0,1.3,0.0,1.0,0.0,0.0,6807.0,970.0
bibd_puget14,baseline,0.0,0.4,115096.0,,0.0,7.588,,1.0,0.0,0.0,23142.0,19575.0
handball7_20,2,0.0,6.05,355412.0,0.71,0.0,11.55,1.0,1.0,0.0,0.0,187556.0,26102.0
blockedqueens-strong_blockedqueens281449791430,2,0.0,0.0,3097.0,0.002,0.0,1.099,0.0,0.0,0.0,0.0,244.0,913.0
efpa_18,2,0.0,4.21,160136.0,3.357,0.0,5.438,1.0,0.0,0.0,0.0,205215.0,1862.0
blockedqueens_blockedqueens281449838235,2,0.0,0.01,9392.0,0.146,0.0,1.147,1.0,0.0,0.0,0.0,764.0,2686.0
killer_16-sol41,2,0.0,0.15,391764.0,3.175,0.0,6.493,1.0,1.0,0.0,0.0,2798.0,7923.0
bpmp_7326,2,0.0,11.58,366233.0,1.727,0.0,4.134,1.0,1.0,0.0,0.0,536046.0,55978.0
blockedqueens-strong_blockedqueens561860521176,2,0.0,6.5,7545.0,0.023,0.0,1.863,0.0,1.0,0.0,0.0,344010.0,2257.0
killer_16-sol24,2,0.0,2.99,475567.0,4.859,0.0,9.104,1.0,1.0,0.0,0.0,174031.0,11848.0
blockedqueens_blockedqueens281449842745,2,0.0,0.0,83.0,0.0,0.0,0.634,0.0,0.0,0.0,0.0,0.0,0.0
knapsack_items-68,baseline,0.0,150.11,580306.0,,0.0,2.591,,1.0,0.0,0.0,1305456.0,5384.0
blockedqueens_blockedqueens481721301773,baseline,0.0,1.05,26402.0,,0.0,1.403,,1.0,0.0,0.0,48134.0,7443.0
bpmp_7324,2,0.0,97.99,370073.0,1.676,0.0,4.383,1.0,1.0,0.0,0.0,1190804.0,56854.0
killer_16-sol41,baseline,0.0,0.03,37313.0,,0.0,2.526,,1.0,0.0,0.0,1150.0,6379.0
sokoban_New78,2,0.0,0.08,205657.0,0.639,0.0,1.793,1.0,1.0,0.0,0.0,184.0,844.0
PlottingModelB_5_5_3_seed15_13_7,baseline,0.0,0.05,68884.0,,0.0,8.669,,1.0,0.0,0.0,474.0,8340.0
futoshiki_futoshiki2,baseline,0.0,0.0,0.0,,0.0,0.252,,1.0,0.0,0.0,0.0,0.0
knights2_07b,2,0.0,0.05,157534.0,0.354,0.0,3.253,1.0,0.0,0.0,0.0,0.0,10625.0
nurse_nurse_7,baseline,0.0,0.0,4838.0,,0.0,1.017,,1.0,0.0,0.0,671.0,1310.0
blockedqueens_blockedqueens481721325287,baseline,0.0,0.89,25787.0,,0.0,1.637,,1.0,0.0,0.0,37461.0,7289.0
sudoku_sudoku6,2,0.0,0.0,84.0,0.014,0.0,0.577,0.0,1.0,0.0,0.0,2.0,19.0
AccordionTable_cards_11_04,baseline,0.0,0.43,32870.0,,0.0,1.185,,0.0,0.0,0.0,22053.0,4401.0
solitaireBattleship_solitaire_battleship_meuffels_hertog2,2,0.0,7.17,267947.0,0.257,0.0,11.665,1.0,1.0,0.0,0.0,49679.0,21311.0
carSequencing_39,2,0.0,1.7,3467331.0,3.438,0.0,15.298,1.0,1.0,0.0,0.0,27214.0,29358.0
blockedqueens-strong_blockedqueens481721237798,2,0.0,0.94,6432.0,0.01,0.0,1.82,0.0,0.0,0.0,0.0,49291.0,1896.0
futoshiki_futoshiki18,baseline,0.0,0.0,26.0,,0.0,0.2,,0.0,0.0,0.0,0.0,0.0
quasiGroup6_quasiGroupX_13,2,0.0,1.34,206456.0,0.375,0.0,3.625,1.0,1.0,0.0,0.0,61271.0,13382.0
futoshiki_futoshiki48,2,0.0,0.0,26.0,0.0,0.0,0.245,0.0,0.0,0.0,0.0,0.0,0.0
ramsey2_02-02-01-SAT,2,0.0,0.0,0.0,0.0,0.0,0.213,0.0,1.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens561860530797,baseline,0.0,1.61,33728.0,,0.0,1.913,,0.0,0.0,0.0,54739.0,9725.0
blackhole_PN-65,2,0.0,0.02,40022.0,0.221,0.0,6.398,1.0,0.0,0.0,0.0,0.0,10662.0
waterBucket_waterBucket2,2,0.0,0.12,218121.0,3.477,0.0,4.623,1.0,1.0,0.0,0.0,2575.0,12956.0
Bombastic_Bombastic11,2,0.0,0.0,0.0,0.0,0.0,1.476,0.0,1.0,0.0,0.0,0.0,0.0
carSequencing_24,2,0.0,1.76,2994088.0,5.049,0.0,17.918,1.0,1.0,0.0,0.0,22194.0,27459.0
blackhole_PN-45,2,0.0,0.18,40258.0,0.252,0.0,6.262,1.0,1.0,0.0,0.0,10686.0,10712.0
blockedqueens-strong_blockedqueens501642406103,baseline,0.0,5.02,6743.0,,0.0,1.555,,0.0,0.0,0.0,243682.0,2012.0
blockedqueens_blockedqueens501642432118,2,0.0,1.66,26775.0,0.215,0.0,1.941,1.0,1.0,0.0,0.0,80822.0,7589.0
nurse_nurse_8,baseline,0.0,0.0,29.0,,0.0,0.502,,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens481721345695,2,0.0,0.53,23504.0,0.196,0.0,1.891,1.0,1.0,0.0,0.0,19632.0,6616.0
sokoban_New69,2,0.0,0.03,73254.0,0.305,0.0,1.232,1.0,1.0,0.0,0.0,8.0,594.0
blockedqueens_blockedqueens281449790187,2,0.0,0.08,9085.0,0.14,0.0,1.301,1.0,0.0,0.0,0.0,3370.0,2622.0
knights_06b,baseline,0.0,5.44,15247.0,,0.0,1.345,,1.0,0.0,0.0,672722.0,3247.0
blockedqueens-strong_blockedqueens281449793685,2,0.0,0.02,3286.0,0.004,0.0,1.29,0.0,0.0,0.0,0.0,1083.0,969.0
golfers2_ord05-11-6-2,baseline,0.0,0.02,13640.0,,0.0,4.395,,1.0,0.0,0.0,2523.0,3773.0
blockedqueens-strong_blockedqueens561860642875,2,0.0,6.58,7024.0,0.023,0.0,2.079,0.0,1.0,0.0,0.0,318739.0,2082.0
futoshiki_futoshiki18,2,0.0,0.0,26.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0
blackhole_PN-7,2,0.0,0.08,40208.0,0.294,0.0,4.844,1.0,1.0,0.0,0.0,6207.0,10700.0
pegSolitaireTable_pegSolitaire2_29,2,0.0,11.01,446440.0,0.04,0.0,3.964,0.0,1.0,0.0,0.0,1754469.0,13197.0
knapsack_items-78,baseline,0.0,2841.67,1103374.0,,0.0,3.704,,1.0,0.0,0.0,13335907.0,7607.0
sokoban_New95,2,0.0,0.0,38.0,0.0,0.0,0.443,0.0,1.0,0.0,0.0,1.0,17.0
sudoku_sudoku43,2,0.0,0.0,72.0,0.001,0.0,0.545,0.0,1.0,0.0,0.0,3.0,17.0
blockedqueens_blockedqueens481721326970,2,0.0,1.18,26044.0,0.215,0.0,1.833,1.0,1.0,0.0,0.0,56288.0,7370.0
sokoban_New22,2,0.0,0.22,535697.0,1.264,0.0,3.187,1.0,1.0,0.0,0.0,6368.0,2276.0
blockedqueens-strong_blockedqueens281449803572,2,0.0,0.01,2782.0,0.012,0.0,1.111,0.0,0.0,0.0,0.0,211.0,802.0
quasiGroup5Idempotent_quasiGroupX_17,2,0.0,888.7,322292.0,39.226,0.0,44.626,1.0,0.0,0.0,0.0,26489572.0,27255.0
sudoku_sudoku32,baseline,0.0,0.0,0.0,,0.0,0.504,,1.0,0.0,0.0,0.0,0.0
quasiGroup3Idempotent_quasiGroupX_12,2,0.0,417.27,1197636.0,7.177,0.0,12.239,1.0,1.0,0.0,0.0,8185219.0,33880.0
sokoban_New46,2,0.0,0.0,0.0,0.0,0.0,0.426,0.0,1.0,0.0,0.0,0.0,0.0
quasiGroup5Idempotent_quasiGroupX_24,baseline,0.0,3491.23,960046.0,,0.0,10.307,,0.0,0.0,0.0,95662767.0,57993.0
golfers3_ord11-7-6-3,2,0.0,1.03,113283.0,2.851,0.0,10.466,1.0,1.0,0.0,0.0,66057.0,9035.0
golfers1_ord22-6-5-5,baseline,0.0,0.16,64912.0,,0.0,23.361,,1.0,0.0,0.0,12660.0,15082.0
blockedqueens-strong_blockedqueens281449802061,2,0.0,0.02,3516.0,0.03,0.0,1.144,0.0,1.0,0.0,0.0,1414.0,1016.0
blockedqueens-strong_blockedqueens481721325133,baseline,0.0,0.06,5477.0,,0.0,1.415,,0.0,0.0,0.0,3167.0,1637.0
blockedqueens_blockedqueens481721272189,baseline,0.0,5.35,26875.0,,0.0,1.653,,1.0,0.0,0.0,210684.0,7585.0
golfers2_ord02-5-3-2,baseline,0.0,0.0,235.0,,0.0,0.883,,1.0,0.0,0.0,6.0,75.0
blockedqueens-strong_blockedqueens481721303889,baseline,0.0,0.08,5865.0,,0.0,1.622,,0.0,0.0,0.0,3886.0,1722.0
pegSolitaireTable_pegSolitaire2_15,baseline,0.0,8.76,467655.0,,0.0,3.499,,1.0,0.0,0.0,1562949.0,13741.0
blackhole_PN-58,2,0.0,0.92,40276.0,0.315,0.0,5.898,1.0,1.0,0.0,0.0,45209.0,10717.0
bpmp_2254,2,0.0,135.23,370073.0,1.755,0.0,4.225,1.0,1.0,0.0,0.0,1503337.0,56855.0
carSequencing_51,2,0.0,2.99,5135338.0,4.178,0.0,20.744,1.0,1.0,0.0,0.0,44164.0,31875.0
blockedqueens_blockedqueens281449794770,baseline,0.0,0.01,9430.0,,0.0,1.175,,1.0,0.0,0.0,623.0,2685.0
blackhole_PN-90,2,0.0,0.46,40350.0,0.216,0.0,5.162,1.0,1.0,0.0,0.0,21959.0,10732.0
blockedqueens-strong_blockedqueens281449842687,2,0.0,0.06,3502.0,0.004,0.0,1.304,0.0,1.0,0.0,0.0,2848.0,1066.0
sokoban_New55,baseline,0.0,0.0,1741.0,,0.0,0.544,,1.0,0.0,0.0,14.0,311.0
graphColouring_mulsol_i_2,2,0.0,7.510000000000001,859080.0,0.028,0.0,15.204,0.0,1.0,0.0,0.0,968262.0,155145.0
pegSolitaireState_pegSolitaire13,2,0.0,14.58,1108822.0,1.167,0.0,9.43,1.0,1.0,0.0,0.0,1960122.0,13540.0
pegSolitaireState_pegSolitaire5,baseline,0.0,21.7,53637.0,,0.0,7.215,,1.0,0.0,0.0,1268202.0,9775.0
blockedqueens_blockedqueens501642449112,baseline,0.0,1.07,28490.0,,0.0,1.673,,0.0,0.0,0.0,40501.0,8144.0
discreteTomography_1,baseline,0.0,0.0,0.0,,0.0,0.445,,1.0,0.0,0.0,0.0,0.0
bibd-implied_bibdline4,2,0.0,4.47,811511.0,3.684,0.0,17.278,1.0,1.0,0.0,0.0,36832.0,59481.0
knights2_08a,2,0.0,2.07,315770.0,0.316,0.0,3.848,1.0,1.0,0.0,0.0,137189.0,11822.0
blockedqueens-strong_blockedqueens481721269634,baseline,0.0,0.39,6370.0,,0.0,1.483,,0.0,0.0,0.0,23508.0,1857.0
sokoban_New70,2,0.0,0.02,36116.0,0.201,0.0,0.987,1.0,1.0,0.0,0.0,147.0,491.0
sokoban_New54,baseline,0.0,0.0,1447.0,,0.0,0.489,,1.0,0.0,0.0,11.0,276.0
carSequencing_37,baseline,0.0,0.17,260334.0,,0.0,8.809,,1.0,0.0,0.0,10549.0,28178.0
bibd-implied_puget7,baseline,0.0,0.72,152866.0,,0.0,6.911,,1.0,0.0,0.0,27829.0,19518.0
blockedqueens_blockedqueens501642421871,2,0.0,1.23,28856.0,0.236,0.0,2.187,1.0,1.0,0.0,0.0,53658.0,8203.0
nlinkedseq_nlinkedseq-60-30,2,0.0,0.12,13530.0,0.233,0.0,1.215,1.0,1.0,0.0,0.0,8802.0,3300.0
knapsack_knapsack_6,2,0.0,12.059999999999999,1590348.0,0.023,0.0,3.388,0.0,1.0,0.0,0.0,11118.0,8039.0
blockedqueens_blockedqueens281449839192,2,0.0,0.15,9397.0,0.177,0.0,1.568,1.0,1.0,0.0,0.0,6553.0,2700.0
sudoku_sudoku29,2,0.0,0.0,0.0,0.002,0.0,0.573,0.0,1.0,0.0,0.0,0.0,0.0
graphColouring_mulsol_i_5,2,0.0,8.430000000000001,895593.0,0.032,0.0,15.123,0.0,1.0,0.0,0.0,1617147.0,160655.0
blockedqueens_blockedqueens561860446678,baseline,0.0,1.3,31218.0,,0.0,1.886,,0.0,0.0,0.0,49171.0,8952.0
killer_16-sol44,2,0.0,0.17,393959.0,3.305,0.0,6.465,1.0,1.0,0.0,0.0,4848.0,9612.0
pegSolitaireTable_pegSolitaire3_41,2,0.0,11.52,426316.0,0.058,0.0,4.335,0.0,1.0,0.0,0.0,1920563.0,12621.0
blackhole_PN-93,baseline,0.0,0.81,290847.0,,0.0,6.061,,0.0,0.0,0.0,19303.0,22404.0
blockedqueens-strong_blockedqueens281449800948,2,0.0,0.05,3502.0,0.02,0.0,1.163,0.0,1.0,0.0,0.0,2336.0,978.0
pegSolitaireTable_pegSolitaire30,baseline,0.0,7.16,450270.0,,0.0,3.975,,1.0,0.0,0.0,1321425.0,13354.0
opd_flener_et_al_tab7_4_35_10,baseline,0.0,0.02,5132.0,,0.0,1.214,,1.0,0.0,0.0,1783.0,1084.0
sonet2_sonet3-5,baseline,0.0,0.07,5466.0,,0.0,0.996,,1.0,0.0,0.0,5703.0,986.0
semigroup_semigroup21,2,0.0,13.06,25503450.0,5.389,0.0,69.15,1.0,1.0,0.0,0.0,388942.0,689703.0
sonet2_sonet7,2,0.0,19.27,10947.0,0.051,0.0,1.217,0.0,1.0,0.0,0.0,1125065.0,1616.0
AccordionTable_cards_16_05,2,0.0,4.0,94467.0,0.227,0.0,2.275,1.0,1.0,0.0,0.0,219495.0,11287.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens228,2,0.0,0.51,6656.0,0.11,0.0,2.532,1.0,1.0,0.0,0.0,38152.0,507.0
AccordionTable_cards_14_03,2,0.0,4.26,63296.0,0.198,0.0,1.878,1.0,0.0,0.0,0.0,167026.0,7898.0
PlottingModelA_5_5_3_seed15_24_1,baseline,0.0,0.0,2924.0,,0.0,2.825,,1.0,0.0,0.0,24.0,613.0
blockedqueens-strong_blockedqueens281449802710,2,0.0,0.01,3513.0,0.026,0.0,1.129,0.0,0.0,0.0,0.0,793.0,1013.0
blockedqueens_blockedqueens481721241353,2,0.0,0.0,143.0,0.0,0.0,0.959,0.0,0.0,0.0,0.0,0.0,0.0
knights_12b,2,0.0,0.41,139437.0,1.412,0.0,7.602,1.0,1.0,0.0,0.0,75558.0,30897.0
blockedqueens-strong_blockedqueens501642408561,2,0.0,0.08,6757.0,0.029,0.0,1.671,0.0,1.0,0.0,0.0,3280.0,1950.0
blockedqueens-strong_blockedqueens481721277165,2,0.0,6.85,6441.0,0.026,0.0,1.999,0.0,1.0,0.0,0.0,266850.0,1930.0
