Problem,Policy,Num_cons,thresh_overlap,SolverTotalTime,TabulationTime,SavileRowClauseOut,SolverSolveTime,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverNodes,SolverTimeOut,SolverSolutionsFound,SolverSetupTime
sudoku_sudoku29,Sets,3,0.75,0.032957,0.021,0.0,0.03296,0.436,1.0,0.0,1.0,0.0,1.0,0.0
pegSolitaireState_pegSolitaire49,Sets,2,0.75,0.006966,0.01,0.0,0.0002,1.926,0.0,0.0,0.0,0.0,0.0,0.00062
knights_15b,Sets,3,0.5,,,0.0,,1200.001,,1.0,,,,
quasiGroup3Idempotent_quasiGroupX_10,Sets,1,0.5,3590.65,4.342,0.0,3590.52,5.937,0.0,0.0,17854495.0,1.0,0.0,0.008094
pegSolitaireTable_pegSolitaire33,Sets,3,1.0,188.25,0.061,0.0,188.136,1.968,1.0,0.0,1227062.0,0.0,1.0,0.016146
bibd-implied_puget13,Sets,1,0.75,1.236,74.274,0.0,0.059663,77.727,1.0,0.0,290.0,0.0,1.0,0.156985
blockedqueens_blockedqueens561860549212,Sets,3,0.75,3591.21,0.056,0.0,3591.15,1.249,0.0,0.0,25338490.0,1.0,0.0,0.000196
blockedqueens_blockedqueens281449798451,Sets,2,0.75,0.90048,0.023,0.0,0.888797,0.714,1.0,0.0,17305.0,0.0,1.0,0.000616
molnars_molnars-2-9,Sets,3,0.25,0.001774,0.993,0.0,2e-05,1.295,0.0,0.0,0.0,0.0,0.0,8.9e-05
sudoku_sudoku34,Sets,3,0.5,0.032887,0.016,0.0,0.03289,0.377,1.0,0.0,1.0,0.0,1.0,0.0
carSequencing_39,Sets,1,0.5,3590.31,30.856,0.0,3589.92,33.34,0.0,0.0,39214742.0,1.0,0.0,0.012534
blockedqueens_blockedqueens481721301641,Sets,2,1.0,3087.79,0.036,0.0,3087.75,1.084,1.0,0.0,31505711.0,0.0,1.0,7.2e-05
blackhole_PN-30,Sets,3,1.0,3.86991,45.096,0.0,0.623053,50.155,1.0,0.0,7969.0,0.0,1.0,0.008269
opd_medium_09_70_35,Sets,1,0.5,3590.93,45.352,0.0,3590.86,47.535,1.0,0.0,402695099.0,1.0,13.0,0.010307
carSequencing_59,Sets,3,0.0,,,0.0,,1205.684,,1.0,,,,
blockedqueens_blockedqueens481721326970,Sets,2,0.75,288.071,0.027,0.0,288.029,1.088,1.0,0.0,2791007.0,0.0,1.0,0.001009
sudoku_sudoku38,Sets,3,0.0,0.03532,0.53,0.0,0.034239,1.03,1.0,0.0,2.0,0.0,1.0,0.0
pegSolitaireTable_pegSolitaire3_43,Sets,1,0.0,28.1004,2.533,0.0,27.9082,4.416,1.0,0.0,155794.0,0.0,1.0,0.023764
quasiGroup3Idempotent_quasiGroupX_23,Sets,1,0.5,3591.33,640.42,0.0,3589.68,653.187,0.0,0.0,15758758.0,1.0,0.0,0.050242
ramsey1_02-09-01-SAT,Sets,2,1.0,0.048844,0.002,0.0,0.048301,0.211,1.0,0.0,1.0,0.0,1.0,3.3e-05
graphColouring_myciel3,Sets,2,0.25,0.004302,0.559,0.0,0.000961,0.738,1.0,0.0,31.0,0.0,1.0,0.000335
killer_16-sol65,Sets,2,0.25,3590.7,18.185,0.0,3590.42,19.591,0.0,0.0,36856711.0,1.0,0.0,0.019082
sudoku_sudoku21,2,-1,-1.0,0.035592,0.001,0.0,0.035594,0.419,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens281449794770,Sets,3,1.0,1.93779,0.023,0.0,1.91993,0.744,1.0,0.0,29914.0,0.0,1.0,0.000671
coprime_20,Sets,3,0.5,,,0.0,,1200.001,,1.0,,,,
blockedqueens-strong_blockedqueens481721277296,Sets,1,1.0,839.414,0.26,0.0,839.357,1.482,0.0,0.0,7280895.0,0.0,0.0,0.002978
blockedqueens-strong_blockedqueens501642418648,Sets,3,1.0,1163.87,0.029,0.0,1163.8,1.345,1.0,0.0,8422772.0,0.0,1.0,0.003655
opd_flener_et_al_tab5_10_15_06,Sets,1,0.75,0.349346,7.921,0.0,0.036366,9.279,1.0,0.0,1420.0,0.0,5.0,0.035817
knights_20b,Sets,3,0.75,,,0.0,,1200.001,,1.0,,,,
graphColouring_1-FullIns_3,Sets,2,0.0,1.80305,8.854,0.0,0.181683,9.679,1.0,0.0,88.0,0.0,5.0,0.109924
quasiGroup3Idempotent_quasiGroupX_24,Sets,2,0.0,,,0.0,,1200.193,,1.0,,,,
blockedqueens-strong_blockedqueens281449840373,Sets,1,0.0,1.03466,0.141,0.0,1.01461,0.883,0.0,0.0,16238.0,0.0,0.0,0.001523
golfers3_ord12-7-7-3,Sets,2,0.75,1.10691,82.569,0.0,0.212964,93.359,1.0,0.0,1901.0,0.0,1.0,0.11612
blockedqueens_blockedqueens501642452489,Sets,2,0.0,3589.0,66.363,0.0,3584.82,68.375,0.0,0.0,308464.0,1.0,0.0,0.202161
futoshiki_futoshiki18,baseline,-1,-1.0,0.0,,0.0,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0
PlottingModelB_5_5_3_seed15_16_5,Sets,3,0.5,,,0.0,,1200.017,,1.0,,,,
blackhole_PN-6,baseline,-1,-1.0,3590.23,,0.0,3589.58,4.426,0.0,0.0,282290618.0,1.0,0.0,0.010447
Bombastic_Bombastic2,Sets,2,1.0,0.032152,0.001,0.0,0.032155,1.698,1.0,0.0,1.0,0.0,1.0,0.0
PlottingModelB_5_5_3_seed15_11_6,Sets,1,0.0,,,0.0,,1200.001,,1.0,,,,
blockedqueens-strong_blockedqueens281449841964,Sets,1,0.25,0.494497,0.131,0.0,0.475492,0.794,0.0,0.0,8367.0,0.0,0.0,0.001398
knights2_12a,Sets,1,0.5,0.544458,11.07,0.0,0.06916,17.221,1.0,0.0,126.0,0.0,1.0,0.014824
ramsey2_03-04-01-SAT,Sets,1,0.5,0.034476,0.002,0.0,0.034479,0.155,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens281449787988,Sets,1,0.5,0.041441,0.086,0.0,0.021641,0.793,0.0,0.0,318.0,0.0,0.0,0.001186
sonet2_sonet3,Sets,3,0.5,1294.83,5.429,0.0,1294.62,6.201,1.0,0.0,103438340.0,0.0,2.0,0.031516
quasiGroup4Idempotent_quasiGroupX_23,Sets,3,1.0,,,0.0,,1200.001,,1.0,,,,
AccordionTable_cards_12_02,Sets,1,0.5,89.2044,8.604,0.0,75.2494,12.587,0.0,0.0,279197.0,0.0,0.0,1.08164
carSequencing_40,2,-1,-1.0,3591.51,5.445,0.0,3591.25,7.951,0.0,0.0,138245423.0,1.0,0.0,0.011575
blackhole_PN-36,Sets,2,0.0,,,0.0,,1204.144,,1.0,,,,
sokoban_New45,Sets,3,0.0,3.40899,9.388,0.0,0.030533,10.766,1.0,0.0,1.0,0.0,1.0,0.318703
killer_16-sol60,Sets,2,0.25,783.663,17.814,0.0,782.833,19.209,1.0,0.0,6021851.0,0.0,1.0,0.070013
killer_16-sol73,baseline,-1,-1.0,302.273,,0.0,302.218,1.272,1.0,0.0,4040713.0,0.0,1.0,0.000893
bpmp_412,Sets,3,1.0,133.482,2.967,0.0,133.42,4.417,1.0,0.0,16700773.0,0.0,1.0,0.004844
blackhole_PN-94,baseline,-1,-1.0,4.02647,,0.0,3.5797,3.141,1.0,0.0,305459.0,0.0,1.0,0.007882
efpa_6,baseline,-1,-1.0,537.962,,0.0,537.91,3.44,0.0,0.0,26862477.0,0.0,0.0,0.006712
JPEncoding_data900,Sets,1,0.75,,285.693,0.0,,302.574,,0.0,,1.0,,
sonet2_sonet4,Sets,1,0.25,3591.39,0.626,0.0,3591.38,1.174,1.0,0.0,457101614.0,1.0,1.0,3.3e-05
knights_25b,Sets,3,0.5,,,0.0,,1200.002,,1.0,,,,
opd_puget20,2,-1,-1.0,3591.6,0.685,0.0,3591.47,2.704,1.0,0.0,203484141.0,1.0,5.0,0.013547
magicSequence_magicSequence415,Sets,2,1.0,0.202575,1.6,0.0,0.038536,1006.503,1.0,0.0,1.0,0.0,1.0,0.010719
quasiGroup3Idempotent_quasiGroupX_23,Sets,2,1.0,,,0.0,,1200.001,,1.0,,,,
nlinkedseq_nlinkedseq-80-55,Sets,3,0.0,3591.96,92.63,0.0,3591.95,93.048,0.0,0.0,190468540.0,1.0,0.0,0.0
bibd_puget15,Sets,1,0.75,3590.5,104.155,0.0,3588.07,110.686,0.0,0.0,81465666.0,1.0,0.0,0.280593
futoshiki_futoshiki24,Sets,2,1.0,1e-06,0.009,0.0,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens481721343626,Sets,1,0.5,326.701,0.551,0.0,326.638,1.858,1.0,0.0,2471963.0,0.0,1.0,0.002558
blackhole_PN-5,Sets,3,0.0,1e-06,0.014,0.0,0.0,1.774,0.0,0.0,0.0,0.0,0.0,0.0
pegSolitaireState_pegSolitaire30,Sets,1,1.0,575.437,92.426,0.0,574.9,97.315,1.0,0.0,749724.0,0.0,1.0,0.0518
sokoban_Medium3,Sets,2,0.5,2.41413,2.749,0.0,1.08662,4.511,1.0,0.0,38142.0,0.0,1.0,0.114119
stilllife_mdsl_15,Sets,1,1.0,3591.3,2.656,0.0,3591.26,3.628,1.0,0.0,49574945.0,1.0,30.0,0.001983
Bombastic_Bombastic54,Sets,3,0.5,0.044747,0.014,0.0,0.043829,1.235,1.0,0.0,1.0,0.0,1.0,8.7e-05
blockedqueens_blockedqueens481721247363,Sets,1,1.0,77.3091,1.052,0.0,77.2446,2.232,0.0,0.0,476213.0,0.0,0.0,0.002437
quasiGroup4NonIdempotent_quasiGroupX_18,baseline,-1,-1.0,3590.93,,0.0,3590.14,8.105,0.0,0.0,9634386.0,1.0,0.0,0.021815
quasiGroup3Idempotent_quasiGroupX_20,2,-1,-1.0,,,0.0,,1200.002,,1.0,,,,
magicSquare_magicSquare5,Sets,3,0.75,0.076042,3.119,0.0,0.074555,3.421,1.0,0.0,3416.0,0.0,1.0,0.000341
killer_16-sol96,baseline,-1,-1.0,3590.79,,0.0,3590.73,1.194,0.0,0.0,46854646.0,1.0,0.0,0.000932
blockedqueens-strong_blockedqueens501642458368,Sets,3,0.25,729.642,0.038,0.0,729.566,1.463,0.0,0.0,4594422.0,0.0,0.0,0.003764
killer_16-sol49,Sets,1,0.25,7.35652,5.09,0.0,4.80145,7.506,1.0,0.0,29530.0,0.0,1.0,0.191688
sokoban_New99,Sets,2,1.0,0.129307,0.539,0.0,0.039993,1.137,1.0,0.0,15.0,0.0,1.0,0.007057
pegSolitaireAction_pegSolitaire2_14,Sets,3,0.5,,,0.0,,1200.002,,1.0,,,,
carSequencing_33,Sets,1,0.75,3591.2,27.479,0.0,3590.75,29.839,0.0,0.0,92186446.0,1.0,0.0,0.020704
bibd_puget11,Sets,1,1.0,1.15572,18.427,0.0,0.033373,20.502,1.0,0.0,74.0,0.0,1.0,0.148121
blackhole_PN-37,Sets,1,0.75,50.5127,47.241,0.0,3.42,54.355,1.0,0.0,2270.0,0.0,1.0,1.03074
blockedqueens-strong_blockedqueens501642418198,Sets,3,0.75,263.387,0.021,0.0,263.308,1.294,0.0,0.0,1869922.0,0.0,0.0,0.002673
JPEncoding_data900,Sets,2,0.0,,,0.0,,1200.002,,1.0,,,,
PlottingModelB_5_5_3_seed15_16_9,2,-1,-1.0,,,0.0,,1200.002,,1.0,,,,
PlottingModelA_5_5_3_seed15_10_5,Sets,3,0.5,,,0.0,,1211.075,,1.0,,,,
knights2_35a,Sets,1,0.75,,,0.0,,1200.002,,1.0,,,,
blockedqueens-strong_blockedqueens281449843413,Sets,1,1.0,0.558677,0.118,0.0,0.540983,0.865,0.0,0.0,9916.0,0.0,0.0,0.001339
knapsack_items-65,Sets,3,0.5,3590.79,0.013,0.0,3590.79,0.32,1.0,0.0,760921913.0,1.0,83.0,0.000111
sudoku_sudoku15,Sets,2,0.0,0.044536,0.254,0.0,0.04367,0.766,1.0,0.0,3.0,0.0,1.0,0.000182
pegSolitaireTable_pegSolitaire34,Sets,3,0.5,0.029928,0.011,0.0,0.000183,1.31,0.0,0.0,0.0,0.0,0.0,0.0
coprime_25,Sets,3,0.75,,,0.0,,1200.001,,1.0,,,,
blackhole_PN-95,Sets,2,0.0,,,0.0,,1207.323,,1.0,,,,
carSequencing_36,Sets,1,0.25,3589.07,33.646,0.0,3587.3,37.401,0.0,0.0,47489328.0,1.0,0.0,0.022443
golfers2_ord03-7-4-2,Sets,3,0.75,1.46176,6.563,0.0,0.038806,8.321,1.0,0.0,23.0,0.0,1.0,0.208761
Bombastic_Bombastic31,Sets,2,0.0,0.039182,0.018,0.0,0.038513,0.786,1.0,0.0,1.0,0.0,1.0,6.9e-05
knights_11a,Sets,2,0.0,,,0.0,,1200.001,,1.0,,,,
blockedqueens-strong_blockedqueens481721285722,Sets,2,0.0,485.589,0.82,0.0,485.527,2.053,1.0,0.0,3827767.0,0.0,1.0,0.002636
sonet_sonet6,Sets,3,0.75,3591.0,5.701,0.0,3591.0,6.434,0.0,0.0,992949656.0,1.0,0.0,0.000981
opd_flener_et_al_tab6_10_15_06,Sets,2,0.75,0.054274,6.804,0.0,0.014385,7.956,1.0,0.0,1420.0,0.0,5.0,0.006807
sokoban_New79,Sets,2,1.0,0.171865,0.451,0.0,0.038321,1.277,1.0,0.0,13.0,0.0,1.0,0.008533
blockedqueens_blockedqueens501642437875,Sets,1,1.0,2253.67,0.981,0.0,2253.62,1.958,1.0,0.0,18657549.0,0.0,1.0,0.00095
blockedqueens-strong_blockedqueens281449794019,Sets,1,0.25,0.343623,0.421,0.0,0.326591,1.115,1.0,0.0,4734.0,0.0,1.0,0.000456
sokoban_New45,Sets,3,0.75,0.042145,0.108,0.0,0.038454,0.627,1.0,0.0,1.0,0.0,1.0,0.000795
knights2_30b,Sets,1,0.0,,,0.0,,1200.001,,1.0,,,,
nlinkedopt_opt24,Sets,3,1.0,383.688,0.133,0.0,383.686,0.491,1.0,0.0,18058723.0,0.0,21.0,0.000337
pegSolitaireAction_pegSolitaire11,Sets,3,0.25,,,0.0,,1200.002,,1.0,,,,
blockedqueens_blockedqueens281449791337,baseline,-1,-1.0,1.55325,,0.0,1.54266,0.805,1.0,0.0,32700.0,0.0,1.0,0.000671
PlottingModelB_5_5_3_seed15_16_8,Sets,3,0.75,,,0.0,,1200.002,,1.0,,,,
PlottingModelA_5_5_3_seed15_13_7,Sets,2,0.5,,,0.0,,1209.998,,1.0,,,,
sportsScheduling_12-10-5,Sets,2,0.0,3587.96,128.598,0.0,3566.22,132.278,0.0,0.0,252510.0,1.0,0.0,1.92989
coprime_22,Sets,1,1.0,,,0.0,,1200.001,,1.0,,,,
coprime_10,Sets,2,0.75,,,0.0,,1261.758,,1.0,,,,
knapsack_items-73,Sets,1,0.0,17.142,0.131,0.0,17.1416,0.424,1.0,0.0,3181062.0,0.0,119.0,0.000154
carSequencing_61,Sets,2,0.75,3590.8,376.552,0.0,3590.57,378.989,0.0,0.0,72203939.0,1.0,0.0,0.012631
sudoku_sudoku4,Sets,1,0.75,0.039708,0.033,0.0,0.039576,0.51,1.0,0.0,1.0,0.0,1.0,3.5e-05
pegSolitaireAction_pegSolitaire2_46,2,-1,-1.0,49.8861,6.936,0.0,48.8509,25.157,1.0,0.0,96933.0,0.0,1.0,0.082754
futoshiki_futoshiki32,Sets,1,0.25,0.00065,0.003,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0
opd_small_bibd_08_28_14,Sets,1,0.5,230.944,6.051,0.0,230.727,7.171,1.0,0.0,6579666.0,0.0,9.0,0.026165
killer_16-sol3,Sets,2,0.75,28.5488,8.584,0.0,28.1447,10.016,1.0,0.0,203872.0,0.0,1.0,0.015221
JPEncoding_data1000,Sets,1,0.5,3590.79,291.83,0.0,3589.35,308.276,1.0,0.0,18578887.0,1.0,1323.0,0.088451
opd_flener_et_al_tab7_46_35_10,baseline,-1,-1.0,3590.7,,0.0,3590.25,14.042,1.0,0.0,168451684.0,1.0,7.0,0.045814
sokoban_New13,Sets,3,0.5,0.226257,0.853,0.0,0.041315,2.252,1.0,0.0,1.0,0.0,1.0,0.009598
sudoku_sudoku15,Sets,1,0.75,0.041051,0.074,0.0,0.040947,0.584,1.0,0.0,3.0,0.0,1.0,0.0
knights_08b,Sets,2,0.75,84.6026,5.802,0.0,84.5326,7.252,1.0,0.0,2877984.0,0.0,1.0,0.001578
pegSolitaireTable_pegSolitaire10,Sets,3,0.25,0.160181,0.04,0.0,0.041719,1.783,1.0,0.0,68.0,0.0,1.0,0.014963
AccordionTable_cards_11_04,Sets,3,0.75,236.365,3.293,0.0,236.339,4.308,0.0,0.0,3368024.0,0.0,0.0,0.003365
blockedqueens-strong_blockedqueens481721343626,Sets,2,1.0,317.781,0.027,0.0,317.721,1.193,1.0,0.0,2471963.0,0.0,1.0,0.003266
sokoban_New86,Sets,2,0.25,3.45659,3.636,0.0,0.036756,5.239,1.0,0.0,5.0,0.0,1.0,0.271329
pegSolitaireTable_pegSolitaire39,Sets,2,1.0,0.030083,0.015,0.0,4.4e-05,1.339,0.0,0.0,0.0,0.0,0.0,0.0
opd_medium_09_70_35,baseline,-1,-1.0,3591.29,,0.0,3591.27,2.537,1.0,0.0,1167947253.0,1.0,14.0,0.005408
nlinkedopt_opt24,Sets,2,0.25,1035.33,1.203,0.0,1035.33,1.503,1.0,0.0,231346756.0,0.0,21.0,0.0
ramsey1_03-06-02-SAT,2,-1,-1.0,0.041428,0.0,0.0,0.041431,0.315,1.0,0.0,2.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens501642399343,Sets,1,0.75,1069.11,0.495,0.0,1069.05,1.756,0.0,0.0,8149774.0,0.0,0.0,0.00256
graphColouring_zeroin_i_3,Sets,2,1.0,1.24516,52.231,0.0,0.040191,55.387,1.0,0.0,207.0,0.0,1.0,0.004576
blockedqueens_blockedqueens481721301773,Sets,2,0.25,909.655,7.052,0.0,909.609,8.035,1.0,0.0,6937946.0,0.0,1.0,0.001057
blockedqueens-strong_blockedqueens281449791733,Sets,3,0.0,0.622315,0.497,0.0,0.605903,1.216,1.0,0.0,9638.0,0.0,1.0,0.000229
blockedqueens-strong_blockedqueens501642408561,Sets,1,0.75,241.053,0.51,0.0,240.992,2.857,1.0,0.0,2102052.0,0.0,1.0,0.001866
blockedqueens-strong_blockedqueens501642441982,Sets,3,1.0,1532.77,0.022,0.0,1532.71,1.305,0.0,0.0,10804090.0,0.0,0.0,0.003383
golfers2_ord10-4-3-3,Sets,1,1.0,0.806761,1.441,0.0,0.05618,3.248,1.0,0.0,398.0,0.0,1.0,0.114274
sudoku_sudoku33,Sets,2,1.0,0.044326,0.019,0.0,0.043954,0.527,1.0,0.0,2.0,0.0,1.0,0.000267
blackhole_PN-93,Sets,1,0.25,28.8859,46.989,0.0,9.7e-05,54.82,0.0,0.0,0.0,0.0,0.0,1.10982
PlottingModelA_5_5_3_seed15_13_7,Sets,2,0.0,,,0.0,,1203.822,,1.0,,,,
bpmp_7661,Sets,1,0.0,35.6706,19.923,0.0,35.6219,21.294,1.0,0.0,1519102.0,0.0,1.0,0.006089
magicSequence_magicSequence250,Sets,1,0.0,0.075131,0.845,0.0,0.036876,105.251,1.0,0.0,1.0,0.0,1.0,0.003476
sonet2_sonet5-4,Sets,1,0.75,3591.21,0.858,0.0,3591.2,1.587,1.0,0.0,325607019.0,1.0,1.0,0.001379
sonet2_sonet3-5,Sets,1,0.75,24.9359,0.757,0.0,24.3072,1.573,1.0,0.0,2741406.0,0.0,1.0,0.099867
blockedqueens-strong_blockedqueens501642408561,Sets,1,0.0,233.736,0.194,0.0,233.678,1.416,1.0,0.0,2102052.0,0.0,1.0,0.002405
golomb_golomb10,Sets,1,0.5,2.53255,0.526,0.0,2.44453,1.512,1.0,0.0,38830.0,0.0,10.0,0.005786
blockedqueens_blockedqueens481721303981,Sets,2,0.75,1281.19,0.03,0.0,1281.15,1.128,0.0,0.0,12991263.0,0.0,0.0,0.0
bibd_puget8,Sets,2,0.5,321.508,82.668,0.0,319.996,86.641,1.0,0.0,3690960.0,0.0,1.0,0.084591
opd_flener_et_al_tab3_19_20_09,Sets,3,0.0,,,0.0,,1200.001,,1.0,,,,
pegSolitaireTable_pegSolitaire3_6,Sets,1,0.75,792.402,2.079,0.0,792.257,3.914,1.0,0.0,3893005.0,0.0,1.0,0.016173
PlottingModelA_5_5_3_seed15_10_9,Sets,3,1.0,,,0.0,,1201.479,,1.0,,,,
sonet2_sonet1,Sets,2,0.75,0.427605,0.683,0.0,0.323325,1.307,1.0,0.0,12097.0,0.0,1.0,0.011046
sonet_sonet1,Sets,1,0.75,173.77,0.219,0.0,173.768,0.676,1.0,0.0,34958698.0,0.0,1.0,0.000549
blackhole_PN-71,Sets,1,0.25,2296.8,51.867,0.0,2252.74,62.05,1.0,0.0,1054068.0,0.0,1.0,1.1927
blockedqueens-strong_blockedqueens561860458238,Sets,1,1.0,1550.05,0.517,0.0,1549.95,2.097,1.0,0.0,8374136.0,0.0,1.0,0.003463
killer_16-sol23,Sets,3,1.0,3590.86,9.883,0.0,3590.8,11.243,0.0,0.0,58847007.0,1.0,0.0,0.002018
blockedqueens-strong_blockedqueens281449842097,Sets,2,0.75,0.187373,0.047,0.0,0.168228,0.734,0.0,0.0,2915.0,0.0,0.0,0.001362
carSequencing_27,Sets,2,0.5,3591.66,252.074,0.0,3590.95,254.333,0.0,0.0,19246928.0,1.0,0.0,0.032025
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens230,Sets,1,0.0,3.46248,5.102,0.0,3.45609,6.67,1.0,0.0,214732.0,0.0,10.0,0.001453
blackhole_PN-1,Sets,2,1.0,11.4148,6.559,0.0,5.66207,12.343,1.0,0.0,49374.0,0.0,1.0,0.012374
blockedqueens-strong_blockedqueens281449852472,Sets,1,0.5,0.596997,0.147,0.0,0.57506,1.063,1.0,0.0,7927.0,0.0,1.0,0.000522
carSequencing_59,Sets,2,0.25,3590.32,394.008,0.0,3587.21,397.182,0.0,0.0,34988035.0,1.0,0.0,0.036275
blockedqueens-strong_blockedqueens561860512568,Sets,2,0.5,545.625,0.012,0.0,545.562,1.124,0.0,0.0,4340677.0,0.0,0.0,0.002495
coprime_8,Sets,1,0.5,10.1859,42.486,0.0,0.057632,50.707,1.0,0.0,30.0,0.0,1.0,0.50973
blockedqueens-strong_blockedqueens501642441982,Sets,3,0.0,1522.56,0.847,0.0,1522.5,2.093,0.0,0.0,10804090.0,0.0,0.0,0.000234
nlinkedseq_nlinkedseq-80-50,Sets,1,0.5,3590.94,0.406,0.0,3590.93,0.814,0.0,0.0,61666839.0,1.0,0.0,0.001734
sudoku_sudoku15,Sets,1,0.5,0.041449,0.06,0.0,0.040987,0.505,1.0,0.0,3.0,0.0,1.0,0.000101
pegSolitaireTable_pegSolitaire3_49,baseline,-1,-1.0,0.184822,,0.0,0.07482,1.815,1.0,0.0,207.0,0.0,1.0,0.016996
blockedqueens-strong_blockedqueens481721259269,Sets,1,1.0,528.532,0.367,0.0,528.465,1.677,0.0,0.0,3816833.0,0.0,0.0,0.003446
futoshiki_futoshiki6,Sets,1,0.0,0.0,0.004,0.0,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449796013,Sets,3,0.75,1.36142,0.031,0.0,1.34984,0.669,0.0,0.0,29059.0,0.0,0.0,0.000596
blockedqueens-strong_blockedqueens501642438232,Sets,1,0.5,1138.94,1.39,0.0,1138.86,2.726,0.0,0.0,7833175.0,0.0,0.0,0.001902
sokoban_New48,baseline,-1,-1.0,0.038666,,0.0,0.036664,0.399,1.0,0.0,2.0,0.0,1.0,0.000449
blockedqueens_blockedqueens281449791430,Sets,2,0.25,0.118952,3.998,0.0,0.083526,4.729,0.0,0.0,1295.0,0.0,0.0,0.000998
sudoku_sudoku21,Sets,2,0.25,0.033975,0.04,0.0,0.033978,0.443,1.0,0.0,1.0,0.0,1.0,0.0
knapsack_items-85,Sets,3,1.0,60.702,0.021,0.0,60.7015,0.272,1.0,0.0,11984734.0,0.0,67.0,0.000347
futoshiki_futoshiki13,baseline,-1,-1.0,0.0,,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens281449801635,Sets,3,0.25,0.431488,0.01,0.0,0.412412,0.806,1.0,0.0,6119.0,0.0,1.0,0.000545
blockedqueens-strong_blockedqueens481721286010,Sets,1,0.0,749.655,0.256,0.0,749.597,1.538,0.0,0.0,6419577.0,0.0,0.0,0.003308
blockedqueens-strong_blockedqueens561860549527,Sets,1,1.0,2350.36,0.564,0.0,2350.28,1.786,1.0,0.0,16738983.0,0.0,1.0,0.00182
bpmp_412,Sets,2,0.5,170.713,3.999,0.0,170.61,5.961,1.0,0.0,16700773.0,0.0,1.0,0.010567
semigroup_semigroup11,Sets,2,0.25,0.144871,441.58,0.0,0.060063,445.63,1.0,0.0,122.0,0.0,1.0,0.010909
Bombastic_Bombastic80,Sets,1,1.0,0.038683,0.007,0.0,0.038685,1.111,1.0,0.0,1.0,0.0,1.0,0.0
golfers3_ord01-3-2-2,Sets,1,0.5,0.068163,0.002,0.0,0.068166,1.201,1.0,0.0,1.0,0.0,1.0,0.0
quasiGroup4NonIdempotent_quasiGroupX_20,2,-1,-1.0,,,0.0,,1200.001,,1.0,,,,
sudoku_sudoku42,Sets,3,0.0,0.042713,0.663,0.0,0.042306,1.152,1.0,0.0,2.0,0.0,1.0,0.000315
blockedqueens-strong_blockedqueens501642453995,Sets,1,0.0,2577.35,0.522,0.0,2577.28,1.972,1.0,0.0,18499349.0,0.0,1.0,0.002906
sokoban_New18,Sets,3,0.0,0.038899,0.131,0.0,0.035851,0.588,1.0,0.0,2.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens501642401471,Sets,3,0.25,1510.34,0.024,0.0,1510.26,1.524,0.0,0.0,9008194.0,0.0,0.0,0.003183
PlottingModelA_5_5_3_seed15_19_5,Sets,3,0.75,,,0.0,,1211.567,,1.0,,,,
pegSolitaireState_pegSolitaire35,Sets,3,0.25,0.004908,0.006,0.0,1.5e-05,2.004,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449843201,Sets,3,0.5,5.49853,17.02,0.0,5.48931,17.597,0.0,0.0,133396.0,0.0,0.0,0.000516
Bombastic_Bombastic66,Sets,1,0.0,0.036002,0.001,0.0,0.035363,1.05,1.0,0.0,1.0,0.0,1.0,7.1e-05
blockedqueens_blockedqueens501642418924,Sets,1,0.75,2701.23,0.971,0.0,2701.18,1.943,1.0,0.0,24053111.0,0.0,1.0,0.000952
carSequencing_39,Sets,2,0.5,3590.64,346.731,0.0,3589.9,349.268,0.0,0.0,15529836.0,1.0,0.0,0.030757
blockedqueens_blockedqueens501642419576,Sets,2,0.5,865.26,5.916,0.0,865.216,6.737,0.0,0.0,7194485.0,0.0,0.0,0.001703
ramsey1_03-03-02-SAT,Sets,1,0.25,0.037616,0.002,0.0,0.037019,0.189,1.0,0.0,2.0,0.0,1.0,9.1e-05
killer_16-sol9,Sets,3,0.5,596.4,40.167,0.0,595.958,41.487,1.0,0.0,8388990.0,0.0,1.0,0.041942
nurse_nurse_2,Sets,2,0.75,1e-06,0.007,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0
opd_puget14,Sets,2,0.25,3591.44,205.185,0.0,3591.24,210.358,1.0,0.0,319478789.0,1.0,12.0,0.015089
bibd_puget14,Sets,2,1.0,542.491,115.217,0.0,542.263,119.915,1.0,0.0,49712688.0,0.0,1.0,0.012547
tickTackToe_tickTackToe7,Sets,1,0.5,0.912669,69.916,0.0,0.040146,71.269,1.0,0.0,13.0,0.0,1.0,0.056903
